Datetime,Open,High,Low,Close,Volume
2025-12-12 04:00:00-05:00,4339.39990234375,4376.7998046875,4338.0,4361.10009765625,51656
2025-12-12 08:00:00-05:00,4361.39990234375,4387.7998046875,4286.0,4312.7998046875,138240
2025-12-12 12:00:00-05:00,4312.7998046875,4336.10009765625,4301.7998046875,4329.7001953125,41653
2025-12-12 16:00:00-05:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367
2025-12-14 16:00:00-05:00,4337.2998046875,4339.7001953125,4331.7998046875,4339.5,5668
2025-12-14 20:00:00-05:00,4339.7001953125,4363.10009765625,4337.7001953125,4358.89990234375,19227
2025-12-15 00:00:00-05:00,4359.0,4382.60009765625,4357.7998046875,4380.39990234375,22606
2025-12-15 04:00:00-05:00,4380.2998046875,4384.2998046875,4369.39990234375,4379.89990234375,20802
2025-12-15 08:00:00-05:00,4379.89990234375,4380.7001953125,4315.89990234375,4328.2001953125,95917
2025-12-15 12:00:00-05:00,4328.10009765625,4347.0,4321.2001953125,4333.7001953125,33764
2025-12-15 16:00:00-05:00,4333.89990234375,4341.89990234375,4329.7001953125,4335.7998046875,5486
2025-12-15 20:00:00-05:00,4336.0,4345.2998046875,4307.2001953125,4315.10009765625,24995
2025-12-16 00:00:00-05:00,4315.39990234375,4318.89990234375,4297.39990234375,4311.7998046875,22766
2025-12-16 04:00:00-05:00,4311.5,4323.39990234375,4301.2001953125,4323.2001953125,22754
2025-12-16 08:00:00-05:00,4323.0,4367.89990234375,4319.2001953125,4332.0,95712
2025-12-16 12:00:00-05:00,4332.10009765625,4346.2001953125,4326.2998046875,4334.10009765625,33122
2025-12-16 16:00:00-05:00,4334.10009765625,4343.60009765625,4329.7001953125,4342.2001953125,3747
2025-12-16 20:00:00-05:00,4342.0,4361.60009765625,4339.89990234375,4359.7998046875,21498
2025-12-17 00:00:00-05:00,4359.5,4373.60009765625,4337.89990234375,4348.2998046875,25903
2025-12-17 04:00:00-05:00,4348.10009765625,4353.7001953125,4335.7001953125,4347.5,17994
2025-12-17 08:00:00-05:00,4347.7998046875,4383.60009765625,4345.2998046875,4365.2001953125,97410
2025-12-17 12:00:00-05:00,4365.10009765625,4379.0,4360.2001953125,4373.39990234375,36287
2025-12-17 16:00:00-05:00,4373.2998046875,4379.39990234375,4365.39990234375,4366.89990234375,4932
2025-12-17 20:00:00-05:00,4366.89990234375,4369.5,4355.2001953125,4362.0,14262
2025-12-18 00:00:00-05:00,4361.60009765625,4368.7001953125,4352.2998046875,4357.39990234375,14616
2025-12-18 04:00:00-05:00,4357.10009765625,4360.89990234375,4348.60009765625,4352.89990234375,20001
2025-12-18 08:00:00-05:00,4352.7001953125,4409.5,4338.0,4394.60009765625,117055
2025-12-18 12:00:00-05:00,4394.60009765625,4397.7001953125,4352.60009765625,4365.89990234375,56009
2025-12-18 16:00:00-05:00,4365.7001953125,4368.39990234375,4355.5,4356.10009765625,4429
2025-12-18 20:00:00-05:00,4356.2001953125,4357.39990234375,4336.2998046875,4350.7998046875,20528
2025-12-19 00:00:00-05:00,4350.89990234375,4359.7001953125,4344.89990234375,4355.0,13048
2025-12-19 04:00:00-05:00,4354.60009765625,4362.39990234375,4349.7998046875,4356.0,16929
2025-12-19 08:00:00-05:00,4356.2001953125,4388.0,4350.7001953125,4383.7998046875,71389
2025-12-19 12:00:00-05:00,4383.5,4389.0,4368.0,4370.2998046875,33593
2025-12-19 16:00:00-05:00,4370.60009765625,4387.2998046875,4367.7998046875,4387.2998046875,1582
2025-12-21 16:00:00-05:00,4373.2998046875,4397.10009765625,4372.7998046875,4396.5,10850
2025-12-21 20:00:00-05:00,4396.60009765625,4433.7001953125,4391.7001953125,4431.10009765625,30573
2025-12-22 00:00:00-05:00,4431.0,4453.0,4429.60009765625,4441.2998046875,32667
2025-12-22 04:00:00-05:00,4441.5,4449.89990234375,4439.5,4449.5,21398
2025-12-22 08:00:00-05:00,4449.5,4477.7001953125,4445.89990234375,4474.0,70117
2025-12-22 12:00:00-05:00,4473.7998046875,4477.2998046875,4464.10009765625,4472.5,26761
2025-12-22 16:00:00-05:00,4472.5,4504.7998046875,4472.5,4504.5,11034
2025-12-22 20:00:00-05:00,4504.5,4530.7998046875,4502.2001953125,4514.2001953125,34333
2025-12-23 00:00:00-05:00,4514.5,4524.5,4502.60009765625,4520.7998046875,22068
2025-12-23 04:00:00-05:00,4520.7998046875,4526.2998046875,4510.0,4518.60009765625,20856
2025-12-23 08:00:00-05:00,4518.5,4529.2998046875,4457.7001953125,4501.39990234375,107641
2025-12-23 12:00:00-05:00,4501.60009765625,4526.2001953125,4496.60009765625,4523.7998046875,41347
2025-12-23 16:00:00-05:00,4523.7998046875,4547.0,4512.2001953125,4539.7001953125,10084
2025-12-23 20:00:00-05:00,4539.5,4555.10009765625,4496.5,4524.89990234375,35716
2025-12-24 08:00:00-05:00,4516.10009765625,4518.2001953125,4474.2998046875,4502.7998046875,44487
2025-12-24 12:00:00-05:00,4502.7001953125,4513.39990234375,4501.2998046875,4505.60009765625,9061
2025-12-26 00:00:00-05:00,4538.7998046875,4550.7001953125,4535.7001953125,4549.2998046875,14571
2025-12-26 04:00:00-05:00,4549.2001953125,4554.0,4531.2001953125,4539.0,15773
2025-12-26 08:00:00-05:00,4538.7998046875,4584.0,4533.10009765625,4570.2998046875,65141
2025-12-26 12:00:00-05:00,4570.39990234375,4571.60009765625,4543.39990234375,4560.39990234375,40974
2025-12-26 16:00:00-05:00,4560.60009765625,4565.89990234375,4552.7001953125,4552.7001953125,3246
2025-12-28 16:00:00-05:00,4570.5,4571.7998046875,4490.2998046875,4516.89990234375,29438
2025-12-28 20:00:00-05:00,4516.89990234375,4545.0,4511.60009765625,4538.60009765625,26053
2025-12-29 00:00:00-05:00,4537.60009765625,4541.39990234375,4463.2998046875,4481.10009765625,45361
2025-12-29 04:00:00-05:00,4481.2001953125,4496.60009765625,4454.39990234375,4484.5,34616
2025-12-29 08:00:00-05:00,4484.2998046875,4488.7001953125,4316.0,4359.7998046875,126060
2025-12-29 12:00:00-05:00,4360.2001953125,4362.5,4332.7998046875,4354.2998046875,39403
2025-12-29 16:00:00-05:00,4354.0,4366.0,4338.7998046875,4354.7001953125,7875
2025-12-29 20:00:00-05:00,4354.7001953125,4384.0,4339.0,4377.60009765625,25917
2025-12-30 00:00:00-05:00,4378.2998046875,4398.5,4366.60009765625,4380.7998046875,25073
2025-12-30 04:00:00-05:00,4381.0,4418.7998046875,4379.7998046875,4417.0,24037
2025-12-30 08:00:00-05:00,4417.60009765625,4420.5,4370.5,4393.5,60872
2025-12-30 12:00:00-05:00,4393.60009765625,4397.7998046875,4352.39990234375,4357.5,35705
2025-12-30 16:00:00-05:00,4358.0,4366.10009765625,4338.10009765625,4354.89990234375,9572
2025-12-30 20:00:00-05:00,4354.60009765625,4384.89990234375,4342.89990234375,4344.60009765625,26234
2025-12-31 00:00:00-05:00,4345.10009765625,4354.2998046875,4284.2998046875,4319.39990234375,39844
2025-12-31 04:00:00-05:00,4319.2998046875,4349.0,4315.0,4326.10009765625,20191
2025-12-31 08:00:00-05:00,4326.60009765625,4367.7998046875,4320.2001953125,4336.7998046875,38343
2025-12-31 12:00:00-05:00,4337.10009765625,4345.7001953125,4316.7998046875,4326.0,23465
2025-12-31 16:00:00-05:00,4326.89990234375,4333.2001953125,4320.7001953125,4332.10009765625,1696
2026-01-02 00:00:00-05:00,4386.0,4409.5,4383.5,4399.2001953125,17513
2026-01-02 04:00:00-05:00,4398.89990234375,4411.7998046875,4395.60009765625,4407.0,15451
2026-01-02 08:00:00-05:00,4407.0,4414.7998046875,4325.2998046875,4337.5,64142
2026-01-02 12:00:00-05:00,4337.10009765625,4344.5,4319.7001953125,4341.2998046875,28519
2026-01-02 16:00:00-05:00,4341.39990234375,4342.7001953125,4329.60009765625,4329.60009765625,1786
2026-01-04 16:00:00-05:00,4368.7998046875,4406.39990234375,4363.2998046875,4404.5,17072
2026-01-04 20:00:00-05:00,4404.60009765625,4430.7001953125,4397.10009765625,4415.10009765625,28255
2026-01-05 00:00:00-05:00,4413.39990234375,4444.0,4410.0,4439.89990234375,27905
2026-01-05 04:00:00-05:00,4439.7998046875,4451.7001953125,4416.7001953125,4421.39990234375,28904
2026-01-05 08:00:00-05:00,4421.5,4467.60009765625,4407.0,4452.7001953125,70205
2026-01-05 12:00:00-05:00,4452.89990234375,4461.0,4443.2001953125,4454.89990234375,27735
2026-01-05 16:00:00-05:00,4455.10009765625,4471.60009765625,4440.7001953125,4447.39990234375,5737
2026-01-05 20:00:00-05:00,4447.39990234375,4479.39990234375,4437.89990234375,4478.0,19195
2026-01-06 00:00:00-05:00,4477.89990234375,4486.0,4460.2001953125,4478.7998046875,23051
2026-01-06 04:00:00-05:00,4479.0,4479.2001953125,4452.5,4474.39990234375,23016
2026-01-06 08:00:00-05:00,4474.2001953125,4501.7998046875,4464.10009765625,4498.7001953125,59721
2026-01-06 12:00:00-05:00,4498.7001953125,4504.7001953125,4488.0,4504.2001953125,32305
2026-01-06 16:00:00-05:00,4504.10009765625,4512.39990234375,4493.2001953125,4502.89990234375,6459
2026-01-06 20:00:00-05:00,4503.2001953125,4506.89990234375,4470.10009765625,4474.39990234375,24789
2026-01-07 00:00:00-05:00,4474.7001953125,4485.0,4451.5,4478.2998046875,27043
2026-01-07 04:00:00-05:00,4477.89990234375,4478.5,4448.60009765625,4454.5,19838
2026-01-07 08:00:00-05:00,4454.2998046875,4478.39990234375,4432.89990234375,4474.2001953125,82745
2026-01-07 12:00:00-05:00,4474.10009765625,4475.5,4455.0,4462.60009765625,32964
2026-01-07 16:00:00-05:00,4462.5,4475.2001953125,4455.10009765625,4459.0,5066
2026-01-07 20:00:00-05:00,4458.60009765625,4469.39990234375,4438.39990234375,4440.60009765625,18712
2026-01-08 00:00:00-05:00,4439.7998046875,4448.39990234375,4423.60009765625,4439.39990234375,25408
2026-01-08 04:00:00-05:00,4439.2001953125,4443.2998046875,4415.0,4434.7001953125,23118
2026-01-08 08:00:00-05:00,4435.10009765625,4474.5,4425.0,4472.5,65906
2026-01-08 12:00:00-05:00,4472.7001953125,4487.7001953125,4453.7001953125,4485.10009765625,49241
2026-01-08 16:00:00-05:00,4485.2001953125,4493.7001953125,4469.39990234375,4472.39990234375,7557
2026-01-08 20:00:00-05:00,4472.5,4485.5,4461.7998046875,4474.5,15942
2026-01-09 00:00:00-05:00,4473.39990234375,4486.0,4466.60009765625,4476.89990234375,16208
2026-01-09 04:00:00-05:00,4477.10009765625,4489.60009765625,4469.5,4474.5,17405
2026-01-09 08:00:00-05:00,4474.60009765625,4527.0,4467.0,4516.5,80816
2026-01-09 12:00:00-05:00,4516.39990234375,4521.5,4491.39990234375,4516.10009765625,56968
2026-01-09 16:00:00-05:00,4516.0,4520.2998046875,4500.89990234375,4500.89990234375,2373
2026-01-11 16:00:00-05:00,4538.10009765625,4612.7001953125,4531.39990234375,4600.0,32587
2026-01-11 20:00:00-05:00,4600.2001953125,4606.10009765625,4573.10009765625,4579.39990234375,33827
2026-01-12 00:00:00-05:00,4580.0,4608.5,4576.89990234375,4607.0,26101
2026-01-12 04:00:00-05:00,4606.89990234375,4609.60009765625,4587.60009765625,4600.39990234375,24902
2026-01-12 08:00:00-05:00,4600.39990234375,4640.5,4595.10009765625,4627.0,100447
2026-01-12 12:00:00-05:00,4626.7998046875,4630.7001953125,4601.0,4603.2998046875,56470
2026-01-12 16:00:00-05:00,4603.39990234375,4616.89990234375,4586.39990234375,4595.7998046875,7849
2026-01-12 20:00:00-05:00,4596.2001953125,4608.7998046875,4584.2998046875,4606.39990234375,18196
2026-01-13 00:00:00-05:00,4605.60009765625,4611.2001953125,4582.7998046875,4601.60009765625,23080
2026-01-13 04:00:00-05:00,4601.10009765625,4604.10009765625,4586.2001953125,4602.0,22945
2026-01-13 08:00:00-05:00,4601.7001953125,4644.0,4599.10009765625,4622.2001953125,97231
2026-01-13 12:00:00-05:00,4622.2998046875,4624.89990234375,4576.7001953125,4594.10009765625,72891
2026-01-13 16:00:00-05:00,4594.2001953125,4618.39990234375,4590.7001953125,4616.89990234375,8611
2026-01-13 20:00:00-05:00,4617.2001953125,4638.89990234375,4613.7001953125,4636.0,26402
2026-01-14 00:00:00-05:00,4636.7998046875,4647.60009765625,4624.7001953125,4641.7998046875,35463
2026-01-14 04:00:00-05:00,4641.89990234375,4650.10009765625,4634.10009765625,4646.89990234375,29938
2026-01-14 08:00:00-05:00,4647.0,4649.7998046875,4605.89990234375,4624.10009765625,87568
2026-01-14 12:00:00-05:00,4624.0,4650.5,4607.7001953125,4639.2001953125,97704
2026-01-14 16:00:00-05:00,4639.2998046875,4639.7998046875,4607.2001953125,4619.2998046875,9818
2026-01-14 20:00:00-05:00,4619.5,4622.0,4584.5,4596.60009765625,44412
2026-01-15 00:00:00-05:00,4595.7001953125,4618.0,4584.60009765625,4608.2001953125,24932
2026-01-15 04:00:00-05:00,4608.10009765625,4627.0,4604.60009765625,4617.89990234375,23676
2026-01-15 08:00:00-05:00,4618.0,4630.10009765625,4584.0,4610.2001953125,76897
2026-01-15 12:00:00-05:00,4610.39990234375,4626.5,4604.2001953125,4609.7998046875,36805
2026-01-15 16:00:00-05:00,4609.5,4625.5,4602.39990234375,4604.39990234375,7213
2026-01-15 20:00:00-05:00,4603.7998046875,4612.2998046875,4594.60009765625,4604.60009765625,21386
2026-01-16 00:00:00-05:00,4604.5,4620.2001953125,4597.10009765625,4606.7998046875,26075
2026-01-16 04:00:00-05:00,4606.7998046875,4620.5,4601.0,4605.7001953125,21865
2026-01-16 08:00:00-05:00,4605.7998046875,4624.60009765625,4539.10009765625,4595.7998046875,130547
2026-01-16 12:00:00-05:00,4596.2001953125,4601.10009765625,4581.0,4587.2998046875,31453
2026-01-16 16:00:00-05:00,4587.2001953125,4602.10009765625,4587.2001953125,4601.10009765625,3758
2026-01-18 20:00:00-05:00,4595.39990234375,4672.2998046875,4595.39990234375,4671.2001953125,997
2026-01-20 00:00:00-05:00,4700.89990234375,4738.0,4700.0,4735.60009765625,46752
2026-01-20 04:00:00-05:00,4735.5,4742.89990234375,4727.2001953125,4733.2998046875,32281
2026-01-20 08:00:00-05:00,4733.39990234375,4762.0,4720.0,4758.0,102567
2026-01-20 12:00:00-05:00,4757.7001953125,4771.5,4750.2998046875,4761.39990234375,48901
2026-01-20 16:00:00-05:00,4761.5,4792.89990234375,4761.10009765625,4789.60009765625,8980
2026-01-20 20:00:00-05:00,4789.60009765625,4873.60009765625,4788.5,4867.5,59383
2026-01-21 00:00:00-05:00,4868.39990234375,4891.10009765625,4835.2001953125,4856.89990234375,53023
2026-01-21 04:00:00-05:00,4856.89990234375,4879.39990234375,4854.5,4868.0,39369
2026-01-21 08:00:00-05:00,4868.2001953125,4884.5,4813.7998046875,4836.5,123917
2026-01-21 12:00:00-05:00,4836.7001953125,4857.2001953125,4757.10009765625,4830.0,96372
2026-01-21 16:00:00-05:00,4829.60009765625,4842.7998046875,4779.2998046875,4798.7998046875,12150
2026-01-21 20:00:00-05:00,4798.39990234375,4810.60009765625,4772.7001953125,4797.7001953125,24469
2026-01-22 00:00:00-05:00,4798.10009765625,4841.10009765625,4794.7001953125,4832.2001953125,26776
2026-01-22 04:00:00-05:00,4832.2001953125,4839.5,4815.2998046875,4821.5,32005
2026-01-22 08:00:00-05:00,4821.60009765625,4888.10009765625,4809.60009765625,4880.7998046875,91494
2026-01-22 12:00:00-05:00,4880.7998046875,4932.2001953125,4871.0,4920.5,65737
2026-01-22 16:00:00-05:00,4920.7001953125,4968.5,4918.2998046875,4967.60009765625,12693
2026-01-22 20:00:00-05:00,4968.0,4970.0,4938.0,4958.0,29590
2026-01-23 00:00:00-05:00,4957.7998046875,4969.0,4901.89990234375,4915.2998046875,39018
2026-01-23 04:00:00-05:00,4914.7998046875,4943.39990234375,4901.2001953125,4940.0,34032
2026-01-23 08:00:00-05:00,4940.2001953125,4989.89990234375,4924.2998046875,4981.39990234375,93301
2026-01-23 12:00:00-05:00,4981.7001953125,4991.39990234375,4959.5,4981.39990234375,53721
2026-01-23 16:00:00-05:00,4981.39990234375,4990.2001953125,4978.60009765625,4988.2998046875,4736
2026-01-25 16:00:00-05:00,5023.2998046875,5051.39990234375,5010.89990234375,5041.0,20543
2026-01-25 20:00:00-05:00,5040.7998046875,5091.5,5028.0,5068.60009765625,49008
2026-01-26 00:00:00-05:00,5067.89990234375,5107.89990234375,5049.7001953125,5081.2998046875,50503
2026-01-26 04:00:00-05:00,5081.2998046875,5097.39990234375,5073.10009765625,5076.2001953125,42601
2026-01-26 08:00:00-05:00,5076.60009765625,5103.0,5052.0,5079.10009765625,130123
